Serial Number:20895591 --

"Date Time, GMT -0700","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","Cancel Calibration","EOF"
2022-04-16 20:15:00,76.92,-85.77,8.16, , , , , , , , , 
2022-04-16 20:30:00,76.92,-85.07,8.14, , , , , , , , , 
2022-04-16 20:45:00,76.92,-85.55,8.15, , , , , , , , , 
2022-04-16 21:00:00,76.88,-84.80,8.14, , , , , , , , , 
2022-04-16 21:15:00,76.88,-85.38,8.15, , , , , , , , , 
2022-04-16 21:30:00,76.88,-85.25,8.15, , , , , , , , , 
2022-04-16 21:45:00,76.83,-84.75,8.14, , , , , , , , , 
2022-04-16 22:00:00,76.83,-85.08,8.15, , , , , , , , , 
2022-04-16 22:15:00,76.79,-85.03,8.14, , , , , , , , , 
2022-04-16 22:30:00,76.79,-85.08,8.15, , , , , , , , , 
2022-04-16 22:45:00,76.75,-84.97,8.14, , , , , , , , , 
2022-04-16 23:00:00,76.75,-84.66,8.14, , , , , , , , , 
2022-04-16 23:15:00,76.70,-84.46,8.13, , , , , , , , , 
2022-04-16 23:30:00,76.70,-84.75,8.14, , , , , , , , , 
2022-04-16 23:45:00,76.66,-84.75,8.14, , , , , , , , , 
2022-04-17 00:00:00,76.66,-84.86,8.14, , , , , , , , , 
2022-04-17 00:15:00,76.66,-84.88,8.14, , , , , , , , , 
2022-04-17 00:30:00,76.62,-84.80,8.14, , , , , , , , , 
2022-04-17 00:45:00,76.62,-84.88,8.14, , , , , , , , , 
2022-04-17 01:00:00,76.66,-84.85,8.14, , , , , , , , , 
2022-04-17 01:15:00,76.62,-84.77,8.14, , , , , , , , , 
2022-04-17 01:30:00,76.62,-84.52,8.14, , , , , , , , , 
2022-04-17 01:45:00,76.62,-84.60,8.14, , , , , , , , , 
2022-04-17 02:00:00,76.62,-84.69,8.14, , , , , , , , , 
2022-04-17 02:15:00,76.62,-84.61,8.14, , , , , , , , , 
2022-04-17 02:30:00,76.62,-84.67,8.14, , , , , , , , , 
2022-04-17 02:45:00,76.62,-84.63,8.14, , , , , , , , , 
2022-04-17 03:00:00,76.66,-84.66,8.14, , , , , , , , , 
2022-04-17 03:15:00,76.62,-84.57,8.14, , , , , , , , , 
2022-04-17 03:30:00,76.62,-84.52,8.14, , , , , , , , , 
2022-04-17 03:45:00,76.62,-84.53,8.14, , , , , , , , , 
2022-04-17 04:00:00,76.62,-84.49,8.13, , , , , , , , , 
2022-04-17 04:15:00,76.62,-84.49,8.13, , , , , , , , , 
2022-04-17 04:30:00,76.62,-84.39,8.13, , , , , , , , , 
2022-04-17 04:45:00,76.62,-84.39,8.13, , , , , , , , , 
2022-04-17 05:00:00,76.62,-84.28,8.13, , , , , , , , , 
2022-04-17 05:15:00,76.62,-84.28,8.13, , , , , , , , , 
2022-04-17 05:30:00,76.66,-84.25,8.13, , , , , , , , , 
2022-04-17 05:45:00,76.62,-84.00,8.13, , , , , , , , , 
2022-04-17 06:00:00,76.62,-83.97,8.13, , , , , , , , , 
2022-04-17 06:15:00,76.62,-84.03,8.13, , , , , , , , , 
2022-04-17 06:30:00,76.62,-83.99,8.13, , , , , , , , , 
2022-04-17 06:45:00,76.66,-84.03,8.13, , , , , , , , , 
2022-04-17 07:00:00,76.66,-84.02,8.13, , , , , , , , , 
2022-04-17 07:15:00,76.66,-84.03,8.13, , , , , , , , , 
2022-04-17 07:30:00,76.66,-84.14,8.13, , , , , , , , , 
2022-04-17 07:45:00,76.66,-84.19,8.13, , , , , , , , , 
2022-04-17 08:00:00,76.70,-84.21,8.13, , , , , , , , , 
2022-04-17 08:15:00,76.75,-84.33,8.13, , , , , , , , , 
2022-04-17 08:30:00,76.83,-84.39,8.13, , , , , , , , , 
2022-04-17 08:45:00,76.88,-84.71,8.14, , , , , , , , , 
2022-04-17 09:00:00,76.88,-84.66,8.14, , , , , , , , , 
2022-04-17 09:15:00,76.92,-85.03,8.14, , , , , , , , , 
2022-04-17 09:30:00,77.01,-85.75,8.16, , , , , , , , , 
2022-04-17 09:45:00,77.09,-86.52,8.17, , , , , , , , , 
2022-04-17 10:00:00,77.23,-87.33,8.19, , , , , , , , , 
2022-04-17 10:15:00,77.27,-87.80,8.19, , , , , , , , , 
2022-04-17 10:30:00,77.36,-88.10,8.20, , , , , , , , , 
2022-04-17 10:45:00,77.44,-88.77,8.21, , , , , , , , , 
2022-04-17 11:00:00,77.44,-88.82,8.21, , , , , , , , , 
2022-04-17 11:15:00,77.53,-88.47,8.21, , , , , , , , , 
2022-04-17 11:30:00,77.53,-88.49,8.21, , , , , , , , , 
2022-04-17 11:45:00,77.57,-88.86,8.21, , , , , , , , , 
2022-04-17 12:00:00,77.62,-89.00,8.22, , , , , , , , , 
2022-04-17 12:15:00,77.62,-88.94,8.21, , , , , , , , , 
2022-04-17 12:30:00,77.62,-89.24,8.22, , , , , , , , , 
2022-04-17 12:45:00,77.57,-88.99,8.21, , , , , , , , , 
2022-04-17 13:00:00,77.57,-89.24,8.22, , , , , , , , , 
2022-04-17 13:15:00,77.57,-89.36,8.22, , , , , , , , , 
2022-04-17 13:30:00,77.53,-88.85,8.21, , , , , , , , , 
2022-04-17 13:45:00,77.57,-89.17,8.22, , , , , , , , , 
2022-04-17 14:00:00,77.53,-89.13,8.22, , , , , , , , , 
2022-04-17 14:15:00,77.44,-88.88,8.21, , , , , , , , , 
2022-04-17 14:30:00,77.40,-88.86,8.21, , , , , , , , , 
2022-04-17 14:45:00,77.40,-88.69,8.21, , , , , , , , , 
2022-04-17 15:00:00,77.36,-88.64,8.21, , , , , , , , , 
2022-04-17 15:15:00,77.36,-88.92,8.21, , , , , , , , , 
2022-04-17 15:30:00,77.31,-88.36,8.20, , , , , , , , , 
2022-04-17 15:45:00,77.27,-88.38,8.20, , , , , , , , , 
2022-04-17 16:00:00,77.23,-88.02,8.20, , , , , , , , , 
2022-04-17 16:15:00,77.18,-88.02,8.20, , , , , , , , , 
2022-04-17 16:30:00,77.18,-88.16,8.20, , , , , , , , , 
2022-04-17 16:45:00,77.14,-88.03,8.20, , , , , , , , , 
2022-04-17 17:00:00,77.09,-87.83,8.19, , , , , , , , , 
2022-04-17 17:15:00,77.09,-87.64,8.19, , , , , , , , , 
2022-04-17 17:30:00,77.09,-87.47,8.19, , , , , , , , , 
2022-04-17 17:45:00,77.09,-87.28,8.18, , , , , , , , , 
2022-04-17 18:00:00,77.05,-87.46,8.19, , , , , , , , , 
2022-04-17 18:15:00,77.05,-87.38,8.19, , , , , , , , , 
2022-04-17 18:30:00,77.01,-86.77,8.18, , , , , , , , , 
2022-04-17 18:45:00,77.01,-86.89,8.18, , , , , , , , , 
2022-04-17 19:00:00,77.01,-86.69,8.17, , , , , , , , , 
2022-04-17 19:15:00,76.96,-86.49,8.17, , , , , , , , , 
2022-04-17 19:30:00,76.96,-86.58,8.17, , , , , , , , , 
2022-04-17 19:45:00,76.96,-86.49,8.17, , , , , , , , , 
2022-04-17 20:00:00,76.96,-86.47,8.17, , , , , , , , , 
2022-04-17 20:15:00,76.96,-86.21,8.17, , , , , , , , , 
2022-04-17 20:30:00,76.92,-86.16,8.16, , , , , , , , , 
2022-04-17 20:45:00,76.92,-86.17,8.17, , , , , , , , , 
2022-04-17 21:00:00,76.92,-86.07,8.16, , , , , , , , , 
2022-04-17 21:15:00,76.92,-85.92,8.16, , , , , , , , , 
2022-04-17 21:30:00,76.88,-85.82,8.16, , , , , , , , , 
2022-04-17 21:45:00,76.88,-85.75,8.16, , , , , , , , , 
2022-04-17 22:00:00,76.83,-85.69,8.16, , , , , , , , , 
2022-04-17 22:15:00,76.83,-85.63,8.16, , , , , , , , , 
2022-04-17 22:30:00,76.79,-85.57,8.15, , , , , , , , , 
2022-04-17 22:45:00,76.79,-85.47,8.15, , , , , , , , , 
2022-04-17 23:00:00,76.79,-85.39,8.15, , , , , , , , , 
2022-04-17 23:15:00,76.75,-85.38,8.15, , , , , , , , , 
2022-04-17 23:30:00,76.75,-85.33,8.15, , , , , , , , , 
2022-04-17 23:45:00,76.75,-85.33,8.15, , , , , , , , , 
2022-04-18 00:00:00,76.70,-85.25,8.15, , , , , , , , , 
2022-04-18 00:15:00,76.70,-85.24,8.15, , , , , , , , , 
2022-04-18 00:30:00,76.66,-85.19,8.15, , , , , , , , , 
2022-04-18 00:45:00,76.66,-85.16,8.15, , , , , , , , , 
2022-04-18 01:00:00,76.66,-85.08,8.15, , , , , , , , , 
2022-04-18 01:15:00,76.66,-85.10,8.15, , , , , , , , , 
2022-04-18 01:30:00,76.66,-85.08,8.15, , , , , , , , , 
2022-04-18 01:45:00,76.66,-85.05,8.15, , , , , , , , , 
2022-04-18 02:00:00,76.62,-85.03,8.14, , , , , , , , , 
2022-04-18 02:15:00,76.66,-84.99,8.14, , , , , , , , , 
2022-04-18 02:30:00,76.66,-84.99,8.14, , , , , , , , , 
2022-04-18 02:45:00,76.66,-84.92,8.14, , , , , , , , , 
2022-04-18 03:00:00,76.66,-84.89,8.14, , , , , , , , , 
2022-04-18 03:15:00,76.66,-84.86,8.14, , , , , , , , , 
2022-04-18 03:30:00,76.66,-84.82,8.14, , , , , , , , , 
2022-04-18 03:45:00,76.66,-84.82,8.14, , , , , , , , , 
2022-04-18 04:00:00,76.66,-84.77,8.14, , , , , , , , , 
2022-04-18 04:15:00,76.66,-84.74,8.14, , , , , , , , , 
2022-04-18 04:30:00,76.66,-84.69,8.14, , , , , , , , , 
2022-04-18 04:45:00,76.62,-84.63,8.14, , , , , , , , , 
2022-04-18 05:00:00,76.62,-84.58,8.14, , , , , , , , , 
2022-04-18 05:15:00,76.66,-84.55,8.14, , , , , , , , , 
2022-04-18 05:30:00,76.62,-84.53,8.14, , , , , , , , , 
2022-04-18 05:45:00,76.62,-84.49,8.13, , , , , , , , , 
2022-04-18 06:00:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-18 06:15:00,76.66,-84.38,8.13, , , , , , , , , 
2022-04-18 06:30:00,76.66,-84.38,8.13, , , , , , , , , 
2022-04-18 06:45:00,76.66,-84.33,8.13, , , , , , , , , 
2022-04-18 07:00:00,76.70,-84.30,8.13, , , , , , , , , 
2022-04-18 07:15:00,76.70,-84.35,8.13, , , , , , , , , 
2022-04-18 07:30:00,76.75,-84.42,8.13, , , , , , , , , 
2022-04-18 07:45:00,76.75,-84.46,8.13, , , , , , , , , 
2022-04-18 08:00:00,76.79,-84.53,8.14, , , , , , , , , 
2022-04-18 08:15:00,76.83,-84.64,8.14, , , , , , , , , 
2022-04-18 08:30:00,76.83,-84.72,8.14, , , , , , , , , 
2022-04-18 08:45:00,76.92,-84.94,8.14, , , , , , , , , 
2022-04-18 09:00:00,76.96,-85.16,8.15, , , , , , , , , 
2022-04-18 09:15:00,77.05,-85.96,8.16, , , , , , , , , 
2022-04-18 09:30:00,77.09,-86.85,8.18, , , , , , , , , 
2022-04-18 09:45:00,77.18,-87.27,8.18, , , , , , , , , 
2022-04-18 10:00:00,77.31,-87.64,8.19, , , , , , , , , 
2022-04-18 10:15:00,77.36,-88.17,8.20, , , , , , , , , 
2022-04-18 10:30:00,77.44,-88.25,8.20, , , , , , , , , 
2022-04-18 10:45:00,77.49,-88.33,8.20, , , , , , , , , 
2022-04-18 11:00:00,77.49,-88.25,8.20, , , , , , , , , 
2022-04-18 11:15:00,77.57,-88.36,8.20, , , , , , , , , 
2022-04-18 11:30:00,77.62,-88.86,8.21, , , , , , , , , 
2022-04-18 11:45:00,77.66,-88.92,8.21, , , , , , , , , 
2022-04-18 12:00:00,77.71,-89.24,8.22, , , , , , , , , 
2022-04-18 12:15:00,77.71,-89.21,8.22, , , , , , , , , 
2022-04-18 12:30:00,77.75,-89.19,8.22, , , , , , , , , 
2022-04-18 12:45:00,77.71,-89.03,8.22, , , , , , , , , 
2022-04-18 13:00:00,77.75,-89.32,8.22, , , , , , , , , 
2022-04-18 13:15:00,77.75,-89.30,8.22, , , , , , , , , 
2022-04-18 13:30:00,77.57,-88.94,8.21, , , , , , , , , 
2022-04-18 13:45:00,77.57,-89.07,8.22, , , , , , , , , 
2022-04-18 14:00:00,77.62,-89.16,8.22, , , , , , , , , 
2022-04-18 14:15:00,77.53,-89.13,8.22, , , , , , , , , 
2022-04-18 14:30:00,77.49,-89.07,8.22, , , , , , , , , 
2022-04-18 14:45:00,77.44,-89.07,8.22, , , , , , , , , 
2022-04-18 15:00:00,77.40,-88.97,8.22, , , , , , , , , 
2022-04-18 15:15:00,77.40,-88.89,8.21, , , , , , , , , 
2022-04-18 15:30:00,77.36,-88.74,8.21, , , , , , , , , 
2022-04-18 15:45:00,77.31,-88.10,8.20, , , , , , , , , 
2022-04-18 16:00:00,77.27,-88.07,8.20, , , , , , , , , 
2022-04-18 16:15:00,77.23,-88.41,8.21, , , , , , , , , 
2022-04-18 16:30:00,77.18,-88.00,8.20, , , , , , , , , 
2022-04-18 16:45:00,77.18,-88.08,8.20, , , , , , , , , 
2022-04-18 17:00:00,77.14,-87.91,8.20, , , , , , , , , 
2022-04-18 17:15:00,77.14,-87.71,8.19, , , , , , , , , 
2022-04-18 17:30:00,77.09,-87.46,8.19, , , , , , , , , 
2022-04-18 17:45:00,77.09,-87.41,8.19, , , , , , , , , 
2022-04-18 18:00:00,77.05,-87.39,8.19, , , , , , , , , 
2022-04-18 18:15:00,77.05,-87.35,8.19, , , , , , , , , 
2022-04-18 18:30:00,77.05,-87.32,8.19, , , , , , , , , 
2022-04-18 18:45:00,77.05,-87.24,8.18, , , , , , , , , 
2022-04-18 19:00:00,77.01,-86.75,8.18, , , , , , , , , 
2022-04-18 19:15:00,77.01,-86.82,8.18, , , , , , , , , 
2022-04-18 19:30:00,77.01,-86.72,8.17, , , , , , , , , 
2022-04-18 19:45:00,77.01,-86.63,8.17, , , , , , , , , 
2022-04-18 20:00:00,77.01,-86.57,8.17, , , , , , , , , 
2022-04-18 20:15:00,76.96,-86.50,8.17, , , , , , , , , 
2022-04-18 20:30:00,76.96,-86.32,8.17, , , , , , , , , 
2022-04-18 20:45:00,76.96,-86.24,8.17, , , , , , , , , 
2022-04-18 21:00:00,76.96,-86.16,8.16, , , , , , , , , 
2022-04-18 21:15:00,76.92,-85.99,8.16, , , , , , , , , 
2022-04-18 21:30:00,76.92,-85.99,8.16, , , , , , , , , 
2022-04-18 21:45:00,76.92,-85.88,8.16, , , , , , , , , 
2022-04-18 22:00:00,76.88,-85.80,8.16, , , , , , , , , 
2022-04-18 22:15:00,76.88,-85.69,8.16, , , , , , , , , 
2022-04-18 22:30:00,76.88,-85.66,8.16, , , , , , , , , 
2022-04-18 22:45:00,76.83,-85.50,8.15, , , , , , , , , 
2022-04-18 23:00:00,76.83,-85.44,8.15, , , , , , , , , 
2022-04-18 23:15:00,76.83,-85.46,8.15, , , , , , , , , 
2022-04-18 23:30:00,76.83,-85.39,8.15, , , , , , , , , 
2022-04-18 23:45:00,76.79,-85.38,8.15, , , , , , , , , 
2022-04-19 00:00:00,76.75,-85.28,8.15, , , , , , , , , 
2022-04-19 00:15:00,76.79,-85.32,8.15, , , , , , , , , 
2022-04-19 00:30:00,76.75,-85.24,8.15, , , , , , , , , 
2022-04-19 00:45:00,76.75,-85.21,8.15, , , , , , , , , 
2022-04-19 01:00:00,76.75,-85.11,8.15, , , , , , , , , 
2022-04-19 01:15:00,76.70,-85.13,8.15, , , , , , , , , 
2022-04-19 01:30:00,76.70,-85.08,8.15, , , , , , , , , 
2022-04-19 01:45:00,76.70,-84.97,8.14, , , , , , , , , 
2022-04-19 02:00:00,76.66,-85.05,8.15, , , , , , , , , 
2022-04-19 02:15:00,76.70,-85.07,8.15, , , , , , , , , 
2022-04-19 02:30:00,76.70,-85.07,8.15, , , , , , , , , 
2022-04-19 02:45:00,76.66,-85.08,8.15, , , , , , , , , 
2022-04-19 03:00:00,76.66,-85.05,8.15, , , , , , , , , 
2022-04-19 03:15:00,76.70,-85.02,8.14, , , , , , , , , 
2022-04-19 03:30:00,76.66,-85.00,8.14, , , , , , , , , 
2022-04-19 03:45:00,76.66,-84.96,8.14, , , , , , , , , 
2022-04-19 04:00:00,76.66,-84.89,8.14, , , , , , , , , 
2022-04-19 04:15:00,76.66,-84.82,8.14, , , , , , , , , 
2022-04-19 04:30:00,76.66,-84.77,8.14, , , , , , , , , 
2022-04-19 04:45:00,76.66,-84.71,8.14, , , , , , , , , 
2022-04-19 05:00:00,76.66,-84.75,8.14, , , , , , , , , 
2022-04-19 05:15:00,76.66,-84.69,8.14, , , , , , , , , 
2022-04-19 05:30:00,76.66,-84.67,8.14, , , , , , , , , 
2022-04-19 05:45:00,76.70,-84.69,8.14, , , , , , , , , 
2022-04-19 06:00:00,76.70,-84.63,8.14, , , , , , , , , 
2022-04-19 06:15:00,76.66,-84.42,8.13, , , , , , , , , 
2022-04-19 06:30:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-19 06:45:00,76.66,-84.52,8.14, , , , , , , , , 
2022-04-19 07:00:00,76.70,-84.46,8.13, , , , , , , , , 
2022-04-19 07:15:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-19 07:30:00,76.66,-84.49,8.13, , , , , , , , , 
2022-04-19 07:45:00,76.66,-84.50,8.14, , , , , , , , , 
2022-04-19 08:00:00,76.66,-84.49,8.13, , , , , , , , , 
2022-04-19 08:15:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-19 08:30:00,76.66,-84.52,8.14, , , , , , , , , 
2022-04-19 08:45:00,76.66,-84.55,8.14, , , , , , , , , 
2022-04-19 09:00:00,76.70,-84.64,8.14, , , , , , , , , 
2022-04-19 09:15:00,76.70,-84.74,8.14, , , , , , , , , 
2022-04-19 09:30:00,76.75,-84.82,8.14, , , , , , , , , 
2022-04-19 09:45:00,76.79,-84.83,8.14, , , , , , , , , 
2022-04-19 10:00:00,76.79,-84.97,8.14, , , , , , , , , 
2022-04-19 10:15:00,76.79,-85.05,8.14, , , , , , , , , 
2022-04-19 10:30:00,76.83,-85.13,8.15, , , , , , , , , 
2022-04-19 10:45:00,76.83,-85.17,8.15, , , , , , , , , 
2022-04-19 11:00:00,76.83,-85.27,8.15, , , , , , , , , 
2022-04-19 11:15:00,76.88,-85.35,8.15, , , , , , , , , 
2022-04-19 11:30:00,76.88,-85.44,8.15, , , , , , , , , 
2022-04-19 11:45:00,76.96,-85.78,8.16, , , , , , , , , 
2022-04-19 12:00:00,76.96,-86.27,8.17, , , , , , , , , 
2022-04-19 12:15:00,77.05,-86.86,8.18, , , , , , , , , 
2022-04-19 12:30:00,77.05,-86.71,8.17, , , , , , , , , 
2022-04-19 12:45:00,77.09,-86.75,8.18, , , , , , , , , 
2022-04-19 13:00:00,77.14,-87.58,8.19, , , , , , , , , 
2022-04-19 13:15:00,77.18,-88.47,8.21, , , , , , , , , 
2022-04-19 13:30:00,77.14,-88.30,8.20, , , , , , , , , 
2022-04-19 13:45:00,77.09,-88.10,8.20, , , , , , , , , 
2022-04-19 14:00:00,77.09,-87.61,8.19, , , , , , , , , 
2022-04-19 14:15:00,77.09,-87.22,8.18, , , , , , , , , 
2022-04-19 14:30:00,77.05,-87.19,8.18, , , , , , , , , 
2022-04-19 14:45:00,77.05,-86.67,8.17, , , , , , , , , 
2022-04-19 15:00:00,77.05,-86.52,8.17, , , , , , , , , 
2022-04-19 15:15:00,77.05,-86.85,8.18, , , , , , , , , 
2022-04-19 15:30:00,77.05,-86.36,8.17, , , , , , , , , 
2022-04-19 15:45:00,77.05,-86.07,8.16, , , , , , , , , 
2022-04-19 16:00:00,77.05,-86.39,8.17, , , , , , , , , 
2022-04-19 16:15:00,77.01,-86.72,8.17, , , , , , , , , 
2022-04-19 16:30:00,77.01,-86.75,8.18, , , , , , , , , 
2022-04-19 16:45:00,76.96,-86.99,8.18, , , , , , , , , 
2022-04-19 17:00:00,76.96,-86.91,8.18, , , , , , , , , 
2022-04-19 17:15:00,76.96,-86.83,8.18, , , , , , , , , 
2022-04-19 17:30:00,76.92,-86.64,8.17, , , , , , , , , 
2022-04-19 17:45:00,76.92,-86.64,8.17, , , , , , , , , 
2022-04-19 18:00:00,76.92,-86.57,8.17, , , , , , , , , 
2022-04-19 18:15:00,76.92,-86.38,8.17, , , , , , , , , 
2022-04-19 18:30:00,76.96,-86.10,8.16, , , , , , , , , 
2022-04-19 18:45:00,76.96,-85.89,8.16, , , , , , , , , 
2022-04-19 19:00:00,76.96,-85.78,8.16, , , , , , , , , 
2022-04-19 19:15:00,76.96,-85.72,8.16, , , , , , , , , 
2022-04-19 19:30:00,76.96,-85.71,8.16, , , , , , , , , 
2022-04-19 19:45:00,76.96,-85.75,8.16, , , , , , , , , 
2022-04-19 20:00:00,76.92,-85.67,8.16, , , , , , , , , 
2022-04-19 20:15:00,76.92,-85.52,8.15, , , , , , , , , 
2022-04-19 20:30:00,76.92,-85.52,8.15, , , , , , , , , 
2022-04-19 20:45:00,76.88,-85.44,8.15, , , , , , , , , 
2022-04-19 21:00:00,76.88,-85.42,8.15, , , , , , , , , 
2022-04-19 21:15:00,76.88,-85.42,8.15, , , , , , , , , 
2022-04-19 21:30:00,76.88,-85.38,8.15, , , , , , , , , 
2022-04-19 21:45:00,76.88,-85.35,8.15, , , , , , , , , 
2022-04-19 22:00:00,76.83,-85.27,8.15, , , , , , , , , 
2022-04-19 22:15:00,76.83,-85.19,8.15, , , , , , , , , 
2022-04-19 22:30:00,76.79,-85.07,8.15, , , , , , , , , 
2022-04-19 22:45:00,76.79,-84.97,8.14, , , , , , , , , 
2022-04-19 23:00:00,76.79,-84.91,8.14, , , , , , , , , 
2022-04-19 23:15:00,76.75,-84.83,8.14, , , , , , , , , 
2022-04-19 23:30:00,76.75,-84.78,8.14, , , , , , , , , 
2022-04-19 23:45:00,76.75,-84.82,8.14, , , , , , , , , 
2022-04-20 00:00:00,76.70,-84.72,8.14, , , , , , , , , 
2022-04-20 00:15:00,76.66,-84.77,8.14, , , , , , , , , 
2022-04-20 00:30:00,76.70,-84.71,8.14, , , , , , , , , 
2022-04-20 00:45:00,76.70,-84.67,8.14, , , , , , , , , 
2022-04-20 01:00:00,76.70,-84.64,8.14, , , , , , , , , 
2022-04-20 01:15:00,76.66,-84.66,8.14, , , , , , , , , 
2022-04-20 01:30:00,76.66,-84.61,8.14, , , , , , , , , 
2022-04-20 01:45:00,76.66,-84.60,8.14, , , , , , , , , 
2022-04-20 02:00:00,76.66,-84.55,8.14, , , , , , , , , 
2022-04-20 02:15:00,76.66,-84.57,8.14, , , , , , , , , 
2022-04-20 02:30:00,76.66,-84.53,8.14, , , , , , , , , 
2022-04-20 02:45:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-20 03:00:00,76.66,-84.47,8.13, , , , , , , , , 
2022-04-20 03:15:00,76.66,-84.46,8.13, , , , , , , , , 
2022-04-20 03:30:00,76.66,-84.42,8.13, , , , , , , , , 
2022-04-20 03:45:00,76.66,-84.33,8.13, , , , , , , , , 
2022-04-20 04:00:00,76.66,-84.32,8.13, , , , , , , , , 
2022-04-20 04:15:00,76.66,-84.24,8.13, , , , , , , , , 
2022-04-20 04:30:00,76.66,-84.25,8.13, , , , , , , , , 
2022-04-20 04:45:00,76.66,-84.22,8.13, , , , , , , , , 
2022-04-20 05:00:00,76.62,-84.16,8.13, , , , , , , , , 
2022-04-20 05:15:00,76.66,-84.16,8.13, , , , , , , , , 
2022-04-20 05:30:00,76.66,-84.11,8.13, , , , , , , , , 
2022-04-20 05:45:00,76.66,-84.07,8.13, , , , , , , , , 
2022-04-20 06:00:00,76.66,-84.03,8.13, , , , , , , , , 
2022-04-20 06:15:00,76.62,-83.99,8.13, , , , , , , , , 
2022-04-20 06:30:00,76.66,-83.96,8.12, , , , , , , , , 
2022-04-20 06:45:00,76.70,-84.02,8.13, , , , , , , , , 
2022-04-20 07:00:00,76.70,-83.96,8.12, , , , , , , , , 
2022-04-20 07:15:00,76.70,-84.00,8.13, , , , , , , , , 
2022-04-20 07:30:00,76.75,-84.05,8.13, , , , , , , , , 
2022-04-20 07:45:00,76.70,-84.08,8.13, , , , , , , , , 
2022-04-20 08:00:00,76.79,-84.19,8.13, , , , , , , , , 
2022-04-20 08:15:00,76.79,-84.30,8.13, , , , , , , , , 
2022-04-20 08:30:00,76.88,-84.36,8.13, , , , , , , , , 
2022-04-20 08:45:00,76.92,-84.67,8.14, , , , , , , , , 
2022-04-20 09:00:00,76.92,-84.99,8.14, , , , , , , , , 
2022-04-20 09:15:00,77.01,-85.80,8.16, , , , , , , , , 
2022-04-20 09:30:00,77.09,-86.08,8.16, , , , , , , , , 
2022-04-20 09:45:00,77.18,-87.00,8.18, , , , , , , , , 
2022-04-20 10:00:00,77.23,-87.39,8.19, , , , , , , , , 
2022-04-20 10:15:00,77.31,-87.89,8.20, , , , , , , , , 
2022-04-20 10:30:00,77.40,-88.33,8.20, , , , , , , , , 
2022-04-20 10:45:00,77.44,-88.35,8.20, , , , , , , , , 
2022-04-20 11:00:00,77.49,-88.25,8.20, , , , , , , , , 
2022-04-20 11:15:00,77.49,-88.50,8.21, , , , , , , , , 
2022-04-20 11:30:00,77.53,-88.75,8.21, , , , , , , , , 
2022-04-20 11:45:00,77.57,-88.92,8.21, , , , , , , , , 
2022-04-20 12:00:00,77.57,-88.83,8.21, , , , , , , , , 
2022-04-20 12:15:00,77.57,-89.17,8.22, , , , , , , , , 
2022-04-20 12:30:00,77.57,-89.17,8.22, , , , , , , , , 
2022-04-20 12:45:00,77.57,-89.24,8.22, , , , , , , , , 
2022-04-20 13:00:00,77.53,-89.24,8.22, , , , , , , , , 
2022-04-20 13:15:00,77.49,-89.17,8.22, , , , , , , , , 
2022-04-20 13:30:00,77.49,-89.19,8.22, , , , , , , , , 
2022-04-20 13:45:00,77.49,-89.07,8.22, , , , , , , , , 
2022-04-20 14:00:00,77.49,-89.08,8.22, , , , , , , , , 
2022-04-20 14:15:00,77.44,-89.24,8.22, , , , , , , , , 
2022-04-20 14:30:00,77.40,-89.22,8.22, , , , , , , , , 
2022-04-20 14:45:00,77.36,-89.21,8.22, , , , , , , , , 
2022-04-20 15:00:00,77.84,-85.53,8.15, , , , , , , , , 
2022-04-20 15:00:36, , , ,Logged,Logged, , , , , , , 
2022-04-20 15:00:38, , , , , ,Logged, , , , , , 
2022-04-20 15:02:24, , , , , , ,Logged, , , , , 
2022-04-20 15:06:23, , , , , , , ,S: 92.0% O: -15.54 mV, , , , 
2022-04-20 15:06:29, , , , , , , , ,"4.00 pH, 7.10 pH, 9.99 pH",Logged, , 
2022-04-20 15:15:00,78.01,-136.75,9.22, , , , , , , , , 
2022-04-20 15:30:00,77.57,-88.44,8.34, , , , , , , , , 
2022-04-20 15:45:00,77.49,-88.55,8.34, , , , , , , , , 
2022-04-20 16:00:00,77.44,-88.60,8.34, , , , , , , , , 
2022-04-20 16:15:00,77.44,-88.28,8.34, , , , , , , , , 
2022-04-20 16:30:00,77.40,-88.27,8.34, , , , , , , , , 
2022-04-20 16:45:00,77.36,-87.77,8.33, , , , , , , , , 
2022-04-20 17:00:00,77.31,-87.77,8.33, , , , , , , , , 
2022-04-20 17:15:00,77.31,-87.53,8.32, , , , , , , , , 
2022-04-20 17:30:00,77.27,-87.49,8.32, , , , , , , , , 
2022-04-20 17:45:00,77.23,-87.30,8.32, , , , , , , , , 
2022-04-20 18:00:00,77.23,-87.32,8.32, , , , , , , , , 
2022-04-20 18:15:00,77.23,-87.24,8.32, , , , , , , , , 
2022-04-20 18:30:00,77.18,-87.19,8.32, , , , , , , , , 
2022-04-20 18:45:00,77.18,-87.05,8.31, , , , , , , , , 
2022-04-20 19:00:00,77.14,-86.86,8.31, , , , , , , , , 
